iteratie, x pos,y pos,deltavx,deltavy, lichtcoefficient
1830,22.067512161287944,2.4597654867377394,-0.001447061043583559,-0.00254198453701774,0.3332595714594046
1840,22.171944087609866,2.458249207427557,-0.0014430621612024073,-0.002562069342085038,0.3332595714594046
1850,22.276231747476803,2.4564765214787228,-0.001439079832780179,-0.002582071003161997,0.3332595714594046
1860,22.380375538957306,2.454445429550266,-0.0014351139670696145,-0.002601989978547523,0.3332595714594046
1870,22.48437585847457,2.4521539405652435,-0.0014311644734513098,-0.002621826723387051,0.3332595714594046
1880,22.588233100815476,2.4496000716652584,-0.0014272312619285398,-0.0026415816896985483,0.3332595714594046
1890,22.691947659139583,2.44678184816529,-0.0014233142431221354,-0.002661255326398238,0.3332595714594046
1900,22.795519924988064,2.4436973035088325,-0.0014194133282654042,-0.002680848079326124,0.3332595714594046
1910,22.89895028829258,2.4403444792233393,-0.0014155284291990959,-0.00270036039127126,0.3332595714594046
1920,23.002239137384077,2.4367214248759765,-0.001411659458366426,-0.0027197927019967515,0.3332595714594046
1930,23.105386859001555,2.4328261980296757,-0.0014078063288081408,-0.0027391454482645515,0.3332595714594046
1940,23.20839383830075,2.428656864199488,-0.0014039689541576288,-0.002758419063859999,0.3332595714594046
1950,23.311260458862755,2.4242114968092343,-0.0014001472486360818,-0.002777613979616133,0.3332595714594046
1960,23.4139871027026,2.419488177148451,-0.0013963411270477013,-0.0027967306234377614,0.3332595714594046
1970,23.51657415027777,2.414484994329629,-0.001392550504774947,-0.0028157694203253315,0.3332595714594046
1980,23.619021980496658,2.409200045245743,-0.0013887752977738376,-0.0028347307923985332,0.3332595714594046
1990,23.721330970726957,2.4036314345280667,-0.0013850154225692887,-0.0028536151589197063,0.3332595714594046
2000,23.82350149680401,2.3977772745042745,-0.0013812707962504967,-0.0028724229363170403,0.3332595714594046
2010,23.925533933039095,2.3916356851568277,-0.0013775413364663712,-0.002891154538207496,0.3332595714594046
2020,24.027428652227655,2.385204794081643,-0.0013738269614210032,-0.0029098103754195827,0.3332595714594046
2030,24.129186025657454,2.378482736447033,-0.0013701275898691842,-0.002928390856015864,0.3332595714594046
2040,24.230806423116732,2.371467654952927,-0.0013664431411119567,-0.0029468963853152915,0.3332595714594046
2050,24.332290212902233,2.3641576997903706,-0.0013627735349922192,-0.0029653273659152914,0.3332595714594046
2060,24.433637761827235,2.356551028601291,-0.0013591186918903606,-0.002983684197713693,0.3332595714594046
2070,24.53484943522951,2.348645806438532,-0.0013554785327199444,-0.0030019672779303948,0.3332595714594046
2080,24.63592559697922,2.3404402057261593,-0.0013518529789234301,-0.0030201770011288602,0.3332595714594046
2090,24.736866609486757,2.3319324062200337,-0.0013482419524679296,-0.003038313759237434,0.3332595714594046
2100,24.837672833710563,2.3231205949686395,-0.001344645375841014,-0.003056377941570399,0.3332595714594046
2110,24.938344629164863,2.3140029662741814,-0.0013410631720465495,-0.0030743699348488897,0.3332595714594046
2120,25.03888235392736,2.3045777216539376,-0.0013374952646005773,-0.0030922901232215915,0.3332595714594046
2130,25.13928636464687,2.2948430698018703,-0.0013339415775272337,-0.0031101388882852268,0.3332595714594046
2140,25.23955701655095,2.2847972265504937,-0.0013304020353546975,-0.0031279166091049125,0.3332595714594046
2150,25.339694663453393,2.2744384148329875,-0.0013268765631111886,-0.0031456236622342554,0.3332595714594046
2160,25.439699657761746,2.26376486464557,-0.0013233650863209978,-0.0031632604217352966,0.3332595714594046
2170,25.539572350484764,2.2527748130101175,-0.001319867531000549,-0.0031808272591982885,0.3332595714594046
2180,25.639313091239764,2.2414665039370254,-0.0013163838236545046,-0.003198324543761248,0.3332595714594046
2190,25.738922228260005,2.229838188388322,-0.0013129138912719033,-0.0032157526421293693,0.3332595714594046
2200,25.83840010840197,2.2178881242410218,-0.0013094576613223341,-0.003233111918594224,0.3332595714594046
2210,25.937747077152622,2.2056145762507184,-0.0013060150617521472,-0.0032504027350528128,0.3332595714594046
2220,26.036963478636604,2.193015816015422,-0.001302586020980696,-0.0032676254510264143,0.3332595714594046
2230,26.136049655623385,2.180090121939626,-0.0012991704678966183,-0.0032847804236792867,0.3332595714594046
2240,26.235005949534365,2.166835779198619,-0.0012957683318541445,-0.0033018680078371982,0.3332595714594046
2250,26.33383270044994,2.1532510797030198,-0.001292379542669451,-0.003318888556005745,0.3332595714594046
2260,26.432530247116528,2.139334322063555,-0.0012890040306170344,-0.003335842418388557,0.3332595714594046
2270,26.531098926953508,2.1250838115560584,-0.0012856417264261266,-0.0033527299429053185,0.3332595714594046
2280,26.62953907606017,2.110497860086703,-0.0012822925612771424,-0.003369551475209595,0.3332595714594046
2290,26.727851029222574,2.0955747861574556,-0.001278956466798154,-0.0033863073587065405,0.3332595714594046
2300,26.826035119920405,2.080312914831763,-0.0012756333750614027,-0.0034029979345704345,0.3332595714594046
